ZIP|City/Location Name|STATE|County Name|Zip Code Designation
16201|Kittanning|PA|ARMSTRONG|HPSA
16232|Knox|PA|CLARION|Low Income Area/HPSA
16928|Knoxville|PA|TIOGA|Low Income Area/HPSA
16331|Kossuth|PA|CLARION|Low Income Area
17834|Kulpmont|PA|NORTHUMBERLND|Low Income Area
19530|Kutztown|PA|BERKS|Low Income Area
15450|La Belle|PA|FAYETTE|Low Income Area
15753|La Jose|PA|CLEARFIELD|Low Income Area/HPSA
18623|Laceyville|PA|WYOMING|Low Income Area/HPSA
18435|Lackawaxen|PA|PIKE|HPSA
17742|Lairdsville|PA|LYCOMING|HPSA
18436|Lake Ariel|PA|WAYNE|Low Income Area
16423|Lake City|PA|ERIE|Low Income Area
18437|Lake Como|PA|WAYNE|Low Income Area/HPSA
18624|Lake Harmony|PA|CARBON|Low Income Area
15451|Lake Lynn|PA|FAYETTE|Low Income Area
18439|Lakewood|PA|WAYNE|HPSA
17602|Lancaster|PA|LANCASTER|Low Income Area/HPSA
17603|Lancaster|PA|LANCASTER|Low Income Area/HPSA
18232|Lansford|PA|CARBON|Low Income Area
15655|Laughlintown|PA|WESTMORELAND|HPSA
17835|Laurelton|PA|UNION|Low Income Area
16929|Lawrenceville|PA|TIOGA|Low Income Area/HPSA
18828|Lawton|PA|SUSQUEHANNA|Low Income Area/HPSA
18829|Le Raysville|PA|BRADFORD|Low Income Area
17046|Lebanon|PA|LEBANON|Low Income Area
17836|Leck Kill|PA|NORTHUMBERLND|HPSA
15656|Leechburg|PA|ARMSTRONG|HPSA
16233|Leeper|PA|CLARION|Low Income Area/HPSA
15056|Leetsdale|PA|ALLEGHENY|Low Income Area
15456|Lemont Furnace|PA|FAYETTE|Low Income Area
18441|Lenoxville|PA|SUSQUEHANNA|Low Income Area/HPSA
16738|Lewis Run|PA|MC KEAN|Low Income Area/HPSA
17837|Lewisburg|PA|UNION|Low Income Area
17044|Lewistown|PA|MIFFLIN|Low Income Area
16930|Liberty|PA|TIOGA|Low Income Area/HPSA
16332|Lickingville|PA|CLARION|Low Income Area/HPSA
15938|Lilly|PA|CAMBRIA|HPSA
17744|Linden|PA|LYCOMING|Low Income Area/HPSA
16424|Linesville|PA|CRAWFORD|Low Income Area
17045|Liverpool|PA|PERRY|HPSA
17745|Lock Haven|PA|CLINTON|Low Income Area/HPSA
17747|Loganton|PA|CLINTON|Low Income Area/HPSA
18334|Long Pond|PA|MONROE|Low Income Area
18628|Lopez|PA|SULLIVAN|Low Income Area/HPSA
15940|Loretto|PA|CAMBRIA|HPSA
16659|Loysburg|PA|BEDFORD|Low Income Area/HPSA
17047|Loysville|PA|PERRY|Low Income Area
16235|Lucinda|PA|CLARION|Low Income Area/HPSA
16333|Ludlow|PA|MC KEAN|Low Income Area/HPSA
15848|Luthersburg|PA|CLEARFIELD|Low Income Area
18709|Luzerne|PA|LUZERNE|Low Income Area
16661|Madera|PA|CLEARFIELD|Low Income Area/HPSA
15663|Madison|PA|WESTMORELAND|Low Income Area
16852|Madisonburg|PA|CENTRE|Low Income Area
15757|Mahaffey|PA|CLEARFIELD|Low Income Area/HPSA
17948|Mahanoy City|PA|SCHUYLKILL|Low Income Area
16932|Mainesburg|PA|TIOGA|Low Income Area/HPSA
15550|Manns Choice|PA|BEDFORD|Low Income Area/HPSA
16238|Manorville|PA|ARMSTRONG|Low Income Area/HPSA
16933|Mansfield|PA|TIOGA|Low Income Area/HPSA
17052|Mapleton Depot|PA|HUNTINGDON|Low Income Area
16334|Marble|PA|CLARION|Low Income Area/HPSA
15758|Marchand|PA|INDIANA|Low Income Area
16239|Marienville|PA|FOREST|Low Income Area/HPSA
15759|Marion Center|PA|INDIANA|Low Income Area/HPSA
17832|Marion Heights|PA|NORTHUMBERLND|Low Income Area
15551|Markleton|PA|SOMERSET|Low Income Area/HPSA
15459|Markleysburg|PA|FAYETTE|Low Income Area
15760|Marsteller|PA|CAMBRIA|HPSA
16662|Martinsburg|PA|BLAIR|Low Income Area/HPSA
15461|Masontown|PA|FAYETTE|Low Income Area
15346|Mather|PA|GREENE|Low Income Area
16240|Mayport|PA|JEFFERSON|Low Income Area/HPSA
17049|MC Alisterville|PA|JUNIATA|Low Income Area/HPSA
15458|MC Clellandtown|PA|FAYETTE|Low Income Area
17841|MC Clure|PA|MIFFLIN|Low Income Area
17233|MC Connellsburg|PA|FULTON|Low Income Area/HPSA
15136|MC Kees Rocks|PA|ALLEGHENY|Low Income Area
17051|MC Veytown|PA|MIFFLIN|Low Income Area
18237|McAdoo|PA|SCHUYLKILL|Low Income Area
15132|McKeesport|PA|ALLEGHENY|Low Income Area/HPSA
15131|McKeesport|PA|ALLEGHENY|HPSA
16335|Meadville|PA|CRAWFORD|Low Income Area/HPSA
18629|Mehoopany|PA|WYOMING|Low Income Area
15462|Melcroft|PA|FAYETTE|Low Income Area
16137|Mercer|PA|MERCER|Low Income Area/HPSA
17236|Mercersburg|PA|FRANKLIN|HPSA
15463|Merrittstown|PA|FAYETTE|Low Income Area
18630|Meshoppen|PA|SUSQUEHANNA|Low Income Area/HPSA
15552|Meyersdale|PA|SOMERSET|Low Income Area/HPSA
17842|Middleburg|PA|SNYDER|Low Income Area
16935|Middlebury Center|PA|TIOGA|Low Income Area/HPSA
15059|Midland|PA|BEAVER|Low Income Area
15060|Midway|PA|WASHINGTON|Low Income Area
17058|Mifflin|PA|JUNIATA|Low Income Area/HPSA
17844|Mifflinburg|PA|UNION|Low Income Area
17059|Mifflintown|PA|JUNIATA|Low Income Area/HPSA
18831|Milan|PA|BRADFORD|Low Income Area
18443|Milanville|PA|WAYNE|HPSA
18632|Mildred|PA|SULLIVAN|Low Income Area/HPSA
17060|Mill Creek|PA|HUNTINGDON|Low Income Area
17751|Mill Hall|PA|CLINTON|Low Income Area/HPSA
15464|Mill Run|PA|FAYETTE|Low Income Area
16936|Millerton|PA|TIOGA|Low Income Area
16854|Millheim|PA|CENTRE|Low Income Area
17845|Millmont|PA|UNION|Low Income Area
18340|Millrift|PA|PIKE|Low Income Area
16937|Mills|PA|POTTER|Low Income Area/HPSA
17846|Millville|PA|COLUMBIA|Low Income Area/HPSA
17063|Milroy|PA|MIFFLIN|Low Income Area
17847|Milton|PA|NORTHUMBERLND|Low Income Area
15942|Mineral Point|PA|CAMBRIA|HPSA
17954|Minersville|PA|SCHUYLKILL|Low Income Area
15062|Monessen|PA|WESTMORELAND|Low Income Area/HPSA
15063|Monongahela|PA|WASHINGTON|HPSA
18832|Monroeton|PA|BRADFORD|Low Income Area/HPSA
17850|Montandon|PA|NORTHUMBERLND|Low Income Area
17752|Montgomery|PA|LYCOMING|Low Income Area
17754|Montoursville|PA|LYCOMING|HPSA
18801|Montrose|PA|SUSQUEHANNA|Low Income Area/HPSA
16938|Morris|PA|TIOGA|Low Income Area/HPSA
16939|Morris Run|PA|TIOGA|Low Income Area/HPSA
16858|Morrisdale|PA|CLEARFIELD|Low Income Area/HPSA
16859|Moshannon|PA|CENTRE|HPSA
17851|Mount Carmel|PA|NORTHUMBERLND|Low Income Area
16740|Mount Jewett|PA|MC KEAN|Low Income Area
15349|Mount Morris|PA|GREENE|Low Income Area
15666|Mount Pleasant|PA|WESTMORELAND|Low Income Area
17853|Mount Pleasant Mills|PA|SNYDER|Low Income Area
18344|Mount Pocono|PA|MONROE|Low Income Area
17066|Mount Union|PA|HUNTINGDON|Low Income Area
17957|Muir|PA|SCHUYLKILL|Low Income Area
17756|Muncy|PA|LYCOMING|Low Income Area/HPSA
17758|Muncy Valley|PA|SULLIVAN|Low Income Area/HPSA
16860|Munson|PA|CLEARFIELD|Low Income Area/HPSA
18634|Nanticoke|PA|LUZERNE|Low Income Area
15943|Nanty Glo|PA|CAMBRIA|Low Income Area/HPSA
15065|Natrona Heights|PA|ALLEGHENY|Low Income Area
17238|Needmore|PA|FULTON|Low Income Area/HPSA
17239|Neelyton|PA|HUNTINGDON|Low Income Area/HPSA
16940|Nelson|PA|TIOGA|Low Income Area/HPSA
18635|Nescopeck|PA|LUZERNE|Low Income Area
18240|Nesquehoning|PA|CARBON|Low Income Area
18833|New Albany|PA|BRADFORD|Low Income Area/HPSA
15670|New Alexandria|PA|WESTMORELAND|Low Income Area
16242|New Bethlehem|PA|CLARION|Low Income Area/HPSA
15066|New Brighton|PA|BEAVER|Low Income Area
16101|New Castle|PA|LAWRENCE|Low Income Area/HPSA
16102|New Castle|PA|LAWRENCE|Low Income Area/HPSA
16105|New Castle|PA|LAWRENCE|HPSA
17856|New Columbia|PA|UNION|Low Income Area
15671|New Derry|PA|WESTMORELAND|Low Income Area
15067|New Eagle|PA|WASHINGTON|Low Income Area/HPSA
16664|New Enterprise|PA|BEDFORD|Low Income Area/HPSA
15944|New Florence|PA|INDIANA|Low Income Area/HPSA
15352|New Freeport|PA|GREENE|Low Income Area
16141|New Galilee|PA|LAWRENCE|Low Income Area
17071|New Germantown|PA|PERRY|Low Income Area
15068|New Kensington|PA|WESTMORELAND|Low Income Area
18834|New Milford|PA|SUSQUEHANNA|Low Income Area/HPSA
16861|New Millport|PA|CLEARFIELD|Low Income Area/HPSA
15554|New Paris|PA|BEDFORD|Low Income Area/HPSA
17959|New Philadelphia|PA|SCHUYLKILL|Low Income Area
15468|New Salem|PA|FAYETTE|Low Income Area
16142|New Wilmington|PA|LAWRENCE|Low Income Area/HPSA
16172|New Wilmington|PA|LAWRENCE|HPSA
18445|Newfoundland|PA|WAYNE|Low Income Area/HPSA
17074|Newport|PA|PERRY|Low Income Area
18446|Nicholson|PA|SUSQUEHANNA|Low Income Area/HPSA
15762|Nicktown|PA|CAMBRIA|HPSA
15353|Nineveh|PA|GREENE|Low Income Area
15469|Normalville|PA|FAYETTE|Low Income Area
19401|Norristown|PA|MONTGOMERY|Low Income Area
16428|North East|PA|ERIE|Low Income Area
16430|North Springfield|PA|ERIE|Low Income Area
15137|North Versailles|PA|ALLEGHENY|Low Income Area/HPSA
15714|Northern Cambria|PA|CAMBRIA|Low Income Area/HPSA
15763|Northpoint|PA|INDIANA|Low Income Area
17857|Northumberland|PA|NORTHUMBERLND|Low Income Area
19362|Nottingham|PA|CHESTER|Low Income Area
17076|Oakland Mills|PA|JUNIATA|Low Income Area/HPSA
15470|Ohiopyle|PA|FAYETTE|Low Income Area
16301|Oil City|PA|VENANGO|Low Income Area/HPSA
16863|Olanta|PA|CLEARFIELD|Low Income Area/HPSA
15764|Oliveburg|PA|JEFFERSON|Low Income Area
18447|Olyphant|PA|LACKAWANNA|Low Income Area
17243|Orbisonia|PA|HUNTINGDON|Low Income Area
16864|Orviston|PA|CENTRE|Low Income Area/HPSA
16942|Osceola|PA|TIOGA|Low Income Area/HPSA
16666|Osceola Mills|PA|CLEARFIELD|Low Income Area/HPSA
16667|Osterburg|PA|BEDFORD|Low Income Area/HPSA
17562|Paradise|PA|LANCASTER|Low Income Area
16049|Parker|PA|CLARION|Low Income Area/HPSA
15945|Parkhill|PA|CAMBRIA|Low Income Area
16668|Patton|PA|CAMBRIA|Low Income Area/HPSA
18451|Paupack|PA|PIKE|HPSA
17563|Peach Bottom|PA|LANCASTER|Low Income Area
18452|Peckville|PA|LACKAWANNA|Low Income Area
15849|Penfield|PA|CLEARFIELD|Low Income Area
15675|Penn|PA|WESTMORELAND|Low Income Area
15765|Penn Run|PA|INDIANA|Low Income Area/HPSA
15473|Perryopolis|PA|FAYETTE|Low Income Area/HPSA
16050|Petrolia|PA|BUTLER|HPSA
19142|Philadelphia|PA|PHILADELPHIA|Low Income Area/HPSA
19143|Philadelphia|PA|PHILADELPHIA|Low Income Area/HPSA
19145|Philadelphia|PA|PHILADELPHIA|Low Income Area/HPSA
19146|Philadelphia|PA|PHILADELPHIA|Low Income Area/HPSA
19153|Philadelphia|PA|PHILADELPHIA|Low Income Area/HPSA
19104|Philadelphia|PA|PHILADELPHIA|Low Income Area
19107|Philadelphia|PA|PHILADELPHIA|Low Income Area
19111|Philadelphia|PA|PHILADELPHIA|Low Income Area
19120|Philadelphia|PA|PHILADELPHIA|Low Income Area
19121|Philadelphia|PA|PHILADELPHIA|Low Income Area
19122|Philadelphia|PA|PHILADELPHIA|Low Income Area
19123|Philadelphia|PA|PHILADELPHIA|Low Income Area
19124|Philadelphia|PA|PHILADELPHIA|Low Income Area
19125|Philadelphia|PA|PHILADELPHIA|Low Income Area
19126|Philadelphia|PA|PHILADELPHIA|Low Income Area
19129|Philadelphia|PA|PHILADELPHIA|Low Income Area
19130|Philadelphia|PA|PHILADELPHIA|Low Income Area
19131|Philadelphia|PA|PHILADELPHIA|Low Income Area
19132|Philadelphia|PA|PHILADELPHIA|Low Income Area
19133|Philadelphia|PA|PHILADELPHIA|Low Income Area
19134|Philadelphia|PA|PHILADELPHIA|Low Income Area
19135|Philadelphia|PA|PHILADELPHIA|Low Income Area
19136|Philadelphia|PA|PHILADELPHIA|Low Income Area
19137|Philadelphia|PA|PHILADELPHIA|Low Income Area
19138|Philadelphia|PA|PHILADELPHIA|Low Income Area
19139|Philadelphia|PA|PHILADELPHIA|Low Income Area
19140|Philadelphia|PA|PHILADELPHIA|Low Income Area
19141|Philadelphia|PA|PHILADELPHIA|Low Income Area
19144|Philadelphia|PA|PHILADELPHIA|Low Income Area
19147|Philadelphia|PA|PHILADELPHIA|Low Income Area
19148|Philadelphia|PA|PHILADELPHIA|Low Income Area
19149|Philadelphia|PA|PHILADELPHIA|Low Income Area
19151|Philadelphia|PA|PHILADELPHIA|Low Income Area
16866|Philipsburg|PA|CENTRE|Low Income Area/HPSA
15140|Pitcairn|PA|ALLEGHENY|Low Income Area
15203|Pittsburgh|PA|ALLEGHENY|Low Income Area/HPSA
15206|Pittsburgh|PA|ALLEGHENY|Low Income Area/HPSA
15207|Pittsburgh|PA|ALLEGHENY|Low Income Area/HPSA
15208|Pittsburgh|PA|ALLEGHENY|Low Income Area/HPSA
15210|Pittsburgh|PA|ALLEGHENY|Low Income Area/HPSA
15212|Pittsburgh|PA|ALLEGHENY|Low Income Area/HPSA
15213|Pittsburgh|PA|ALLEGHENY|Low Income Area/HPSA
15214|Pittsburgh|PA|ALLEGHENY|Low Income Area/HPSA
15219|Pittsburgh|PA|ALLEGHENY|Low Income Area/HPSA
15221|Pittsburgh|PA|ALLEGHENY|Low Income Area/HPSA
15233|Pittsburgh|PA|ALLEGHENY|Low Income Area/HPSA
15235|Pittsburgh|PA|ALLEGHENY|Low Income Area/HPSA
15201|Pittsburgh|PA|ALLEGHENY|Low Income Area
15204|Pittsburgh|PA|ALLEGHENY|Low Income Area
15211|Pittsburgh|PA|ALLEGHENY|Low Income Area
15222|Pittsburgh|PA|ALLEGHENY|Low Income Area
15223|Pittsburgh|PA|ALLEGHENY|Low Income Area
15224|Pittsburgh|PA|ALLEGHENY|Low Income Area
15225|Pittsburgh|PA|ALLEGHENY|Low Income Area
15226|Pittsburgh|PA|ALLEGHENY|Low Income Area
15232|Pittsburgh|PA|ALLEGHENY|Low Income Area
15218|Pittsburgh|PA|ALLEGHENY|HPSA
15236|Pittsburgh|PA|ALLEGHENY|HPSA
16340|Pittsfield|PA|WARREN|Low Income Area/HPSA
18640|Pittston|PA|LUZERNE|Low Income Area
18453|Pleasant Mount|PA|WAYNE|HPSA
16341|Pleasantville|PA|VENANGO|Low Income Area/HPSA
18651|Plymouth|PA|LUZERNE|Low Income Area
18347|Pocono Lake|PA|MONROE|Low Income Area
18350|Pocono Pines|PA|MONROE|Low Income Area
18346|Pocono Summit|PA|MONROE|Low Income Area
15474|Point Marion|PA|FAYETTE|Low Income Area
16342|Polk|PA|VENANGO|Low Income Area/HPSA
16743|Port Allegany|PA|MC KEAN|Low Income Area/HPSA
17965|Port Carbon|PA|SCHUYLKILL|Low Income Area
16870|Port Matilda|PA|CENTRE|HPSA
17082|Port Royal|PA|JUNIATA|Low Income Area/HPSA
17864|Port Trevorton|PA|SNYDER|Low Income Area
15946|Portage|PA|CAMBRIA|Low Income Area/HPSA
16051|Portersville|PA|LAWRENCE|HPSA
16871|Pottersdale|PA|CLEARFIELD|Low Income Area/HPSA
17901|Pottsville|PA|SCHUYLKILL|Low Income Area
18455|Preston Park|PA|WAYNE|HPSA
18456|Prompton|PA|WAYNE|Low Income Area
16143|Pulaski|PA|LAWRENCE|HPSA
15767|Punxsutawney|PA|JEFFERSON|Low Income Area/HPSA
17763|Ralston|PA|LYCOMING|Low Income Area/HPSA
16671|Ramey|PA|CLEARFIELD|Low Income Area/HPSA
19601|Reading|PA|BERKS|Low Income Area
19602|Reading|PA|BERKS|Low Income Area
19604|Reading|PA|BERKS|Low Income Area
19611|Reading|PA|BERKS|Low Income Area
16872|Rebersburg|PA|CENTRE|Low Income Area
17867|Rebuck|PA|NORTHUMBERLND|HPSA
15677|Rector|PA|WESTMORELAND|Low Income Area
17084|Reedsville|PA|MIFFLIN|Low Income Area
17764|Renovo|PA|CLINTON|Low Income Area/HPSA
15475|Republic|PA|FAYETTE|Low Income Area
16744|Rew|PA|MC KEAN|HPSA
15851|Reynoldsville|PA|JEFFERSON|Low Income Area
15357|Rices Landing|PA|GREENE|Low Income Area
17086|Richfield|PA|SNYDER|Low Income Area/HPSA
16248|Rimersburg|PA|CLARION|Low Income Area/HPSA
15770|Ringgold|PA|JEFFERSON|Low Income Area
16745|Rixford|PA|MC KEAN|Low Income Area/HPSA
17765|Roaring Branch|PA|TIOGA|Low Income Area/HPSA
16673|Roaring Spring|PA|BLAIR|Low Income Area/HPSA
16674|Robertsdale|PA|HUNTINGDON|Low Income Area/HPSA
15949|Robinson|PA|INDIANA|Low Income Area/HPSA
15074|Rochester|PA|BEAVER|Low Income Area
15771|Rochester Mills|PA|INDIANA|Low Income Area
15856|Rockton|PA|CLEARFIELD|Low Income Area
15557|Rockwood|PA|SOMERSET|Low Income Area/HPSA
15359|Rogersville|PA|GREENE|Low Income Area
18837|Rome|PA|BRADFORD|Low Income Area
17572|Ronks|PA|LANCASTER|Low Income Area
15477|Roscoe|PA|WASHINGTON|Low Income Area/HPSA
15772|Rossiter|PA|INDIANA|Low Income Area
16746|Roulette|PA|POTTER|Low Income Area/HPSA
15679|Ruffs Dale|PA|WESTMORELAND|Low Income Area
16249|Rural Valley|PA|ARMSTRONG|Low Income Area/HPSA
16345|Russell|PA|WARREN|HPSA
16943|Sabinsville|PA|TIOGA|Low Income Area/HPSA
16433|Saegertown|PA|CRAWFORD|Low Income Area/HPSA
15773|Saint Benedict|PA|CAMBRIA|Low Income Area/HPSA
17970|Saint Clair|PA|SCHUYLKILL|Low Income Area
15857|Saint Marys|PA|ELK|Low Income Area
17252|Saint Thomas|PA|FRANKLIN|Low Income Area
15558|Salisbury|PA|SOMERSET|Low Income Area/HPSA
15681|Saltsburg|PA|INDIANA|Low Income Area
16145|Sandy Lake|PA|MERCER|Low Income Area/HPSA
16055|Sarver|PA|BUTLER|HPSA
16678|Saxton|PA|BEDFORD|Low Income Area/HPSA
18840|Sayre|PA|BRADFORD|Low Income Area
15559|Schellsburg|PA|BEDFORD|Low Income Area/HPSA
15683|Scottdale|PA|WESTMORELAND|Low Income Area
18503|Scranton|PA|LACKAWANNA|Low Income Area
18504|Scranton|PA|LACKAWANNA|Low Income Area
18505|Scranton|PA|LACKAWANNA|Low Income Area
18508|Scranton|PA|LACKAWANNA|Low Income Area
18509|Scranton|PA|LACKAWANNA|Low Income Area
18510|Scranton|PA|LACKAWANNA|Low Income Area
15953|Seanor|PA|SOMERSET|Low Income Area
17870|Selinsgrove|PA|SNYDER|Low Income Area
16346|Seneca|PA|VENANGO|HPSA
15954|Seward|PA|INDIANA|Low Income Area/HPSA
17255|Shade Gap|PA|HUNTINGDON|Low Income Area/HPSA
17872|Shamokin|PA|NORTHUMBERLND|Low Income Area
16146|Sharon|PA|MERCER|Low Income Area/HPSA
19079|Sharon Hill|PA|DELAWARE|Low Income Area
16347|Sheffield|PA|WARREN|Low Income Area/HPSA
15774|Shelocta|PA|INDIANA|Low Income Area/HPSA
17976|Shenandoah|PA|SCHUYLKILL|Low Income Area
18655|Shickshinny|PA|LUZERNE|Low Income Area/HPSA
16748|Shinglehouse|PA|POTTER|Low Income Area/HPSA
17257|Shippensburg|PA|CUMBERLAND|Low Income Area
16254|Shippenville|PA|CLARION|Low Income Area/HPSA
17260|Shirleysburg|PA|HUNTINGDON|Low Income Area
18458|Shohola|PA|PIKE|HPSA
17768|Shunk|PA|SULLIVAN|Low Income Area/HPSA
15955|Sidman|PA|CAMBRIA|Low Income Area
15860|Sigel|PA|JEFFERSON|Low Income Area/HPSA
16679|Six Mile Run|PA|BEDFORD|Low Income Area/HPSA
15684|Slickville|PA|WESTMORELAND|Low Income Area
16255|Sligo|PA|CLARION|Low Income Area/HPSA
16057|Slippery Rock|PA|BUTLER|Low Income Area/HPSA
15078|Slovan|PA|WASHINGTON|Low Income Area
16749|Smethport|PA|MC KEAN|Low Income Area/HPSA
16256|Smicksburg|PA|INDIANA|Low Income Area/HPSA
15478|Smithfield|PA|FAYETTE|Low Income Area
16680|Smithmill|PA|CLEARFIELD|Low Income Area/HPSA
15479|Smithton|PA|WESTMORELAND|HPSA
15480|Smock|PA|FAYETTE|Low Income Area
17576|Smoketown|PA|LANCASTER|Low Income Area
16874|Snow Shoe|PA|CENTRE|HPSA
15501|Somerset|PA|SOMERSET|Low Income Area/HPSA
15956|South Fork|PA|CAMBRIA|Low Income Area
18842|South Gibson|PA|SUSQUEHANNA|Low Income Area
18460|South Sterling|PA|WAYNE|Low Income Area/HPSA
15775|Spangler|PA|CAMBRIA|Low Income Area/HPSA
16434|Spartansburg|PA|CRAWFORD|Low Income Area/HPSA
15362|Spraggs|PA|GREENE|Low Income Area
15776|Sprankle Mills|PA|JEFFERSON|Low Income Area
15686|Spring Church|PA|ARMSTRONG|Low Income Area/HPSA
16436|Spring Creek|PA|WARREN|Low Income Area/HPSA
17262|Spring Run|PA|FRANKLIN|Low Income Area/HPSA
16435|Springboro|PA|CRAWFORD|Low Income Area/HPSA
15562|Springs|PA|SOMERSET|Low Income Area/HPSA
18844|Springville|PA|SUSQUEHANNA|Low Income Area/HPSA
15687|Stahlstown|PA|WESTMORELAND|Low Income Area
15482|Star Junction|PA|FAYETTE|Low Income Area/HPSA
15777|Starford|PA|INDIANA|Low Income Area
18461|Starlight|PA|WAYNE|Low Income Area/HPSA
18462|Starrucca|PA|WAYNE|HPSA
16801|State College|PA|CENTRE|Low Income Area
16803|State College|PA|CENTRE|Low Income Area
18463|Sterling|PA|PIKE|Low Income Area
18845|Stevensville|PA|BRADFORD|Low Income Area
17878|Stillwater|PA|COLUMBIA|Low Income Area/HPSA
15483|Stockdale|PA|WASHINGTON|HPSA
16153|Stoneboro|PA|MERCER|Low Income Area/HPSA
15563|Stoystown|PA|SOMERSET|Low Income Area/HPSA
16258|Strattanville|PA|CLARION|Low Income Area
15957|Strongstown|PA|INDIANA|Low Income Area/HPSA
16350|Sugar Grove|PA|WARREN|Low Income Area/HPSA
18846|Sugar Run|PA|BRADFORD|Low Income Area/HPSA
15958|Summerhill|PA|CAMBRIA|Low Income Area/HPSA
15864|Summerville|PA|JEFFERSON|Low Income Area/HPSA
18250|Summit Hill|PA|CARBON|Low Income Area
17801|Sunbury|PA|NORTHUMBERLND|Low Income Area
18847|Susquehanna|PA|SUSQUEHANNA|Low Income Area/HPSA
18656|Sweet Valley|PA|LUZERNE|HPSA
15364|Sycamore|PA|GREENE|Low Income Area
15865|Sykesville|PA|JEFFERSON|Low Income Area
18464|Tafton|PA|PIKE|HPSA
18252|Tamaqua|PA|SCHUYLKILL|Low Income Area
18371|Tamiment|PA|PIKE|Low Income Area
15084|Tarentum|PA|ALLEGHENY|Low Income Area
15688|Tarrs|PA|WESTMORELAND|Low Income Area
18517|Taylor|PA|LACKAWANNA|Low Income Area
16259|Templeton|PA|ARMSTRONG|Low Income Area/HPSA
18465|Thompson|PA|SUSQUEHANNA|Low Income Area
17094|Thompsontown|PA|JUNIATA|HPSA
17264|Three Springs|PA|HUNTINGDON|Low Income Area/HPSA
16351|Tidioute|PA|WARREN|Low Income Area/HPSA
15778|Timblin|PA|JEFFERSON|Low Income Area
16946|Tioga|PA|TIOGA|Low Income Area/HPSA
16353|Tionesta|PA|FOREST|Low Income Area/HPSA
16354|Titusville|PA|CRAWFORD|Low Income Area/HPSA
18466|Tobyhanna|PA|MONROE|Low Income Area/HPSA
16685|Todd|PA|HUNTINGDON|Low Income Area/HPSA
18848|Towanda|PA|BRADFORD|Low Income Area/HPSA
16360|Townville|PA|CRAWFORD|Low Income Area
16154|Transfer|PA|MERCER|Low Income Area
17981|Tremont|PA|SCHUYLKILL|Low Income Area
17881|Trevorton|PA|NORTHUMBERLND|Low Income Area
17771|Trout Run|PA|LYCOMING|Low Income Area/HPSA
16947|Troy|PA|BRADFORD|Low Income Area/HPSA
17772|Turbotville|PA|NORTHUMBERLND|Low Income Area
16750|Turtlepoint|PA|MC KEAN|Low Income Area/HPSA
15960|Twin Rocks|PA|CAMBRIA|Low Income Area/HPSA
18469|Tyler Hill|PA|WAYNE|HPSA
16686|Tyrone|PA|BLAIR|Low Income Area/HPSA
18850|Ulster|PA|BRADFORD|Low Income Area
16948|Ulysses|PA|POTTER|Low Income Area/HPSA
16438|Union City|PA|CRAWFORD|Low Income Area/HPSA
18470|Union Dale|PA|SUSQUEHANNA|Low Income Area/HPSA
15401|Uniontown|PA|FAYETTE|Low Income Area
17774|Unityville|PA|LYCOMING|HPSA
16802|University Park|PA|CENTRE|Low Income Area
19082|Upper Darby|PA|DELAWARE|Low Income Area
16362|Utica|PA|VENANGO|Low Income Area/HPSA
15780|Valier|PA|JEFFERSON|Low Income Area
15486|Vanderbilt|PA|FAYETTE|Low Income Area/HPSA
15690|Vandergrift|PA|WESTMORELAND|Low Income Area/HPSA
16440|Venango|PA|CRAWFORD|HPSA
16364|Venus|PA|VENANGO|Low Income Area/HPSA
15147|Verona|PA|ALLEGHENY|Low Income Area
15961|Vintondale|PA|INDIANA|Low Income Area/HPSA
16156|Volant|PA|LAWRENCE|HPSA
16260|Vowinckel|PA|CLARION|Low Income Area/HPSA
15488|Waltersburg|PA|FAYETTE|Low Income Area
16157|Wampum|PA|LAWRENCE|Low Income Area
18660|Wapwallopen|PA|LUZERNE|Low Income Area
17267|Warfordsburg|PA|FULTON|Low Income Area/HPSA
16365|Warren|PA|WARREN|Low Income Area/HPSA
18851|Warren Center|PA|BRADFORD|Low Income Area
16689|Waterfall|PA|FULTON|Low Income Area/HPSA
16441|Waterford|PA|ERIE|HPSA
17776|Waterville|PA|LYCOMING|Low Income Area/HPSA
17777|Watsontown|PA|NORTHUMBERLND|Low Income Area
16442|Wattsburg|PA|ERIE|HPSA
18472|Waymart|PA|WAYNE|Low Income Area
15370|Waynesburg|PA|GREENE|Low Income Area
18255|Weatherly|PA|CARBON|Low Income Area
15868|Weedville|PA|ELK|Low Income Area
16691|Wells Tannery|PA|FULTON|Low Income Area/HPSA
16901|Wellsboro|PA|TIOGA|Low Income Area/HPSA
16878|West Decatur|PA|CLEARFIELD|Low Income Area/HPSA
15377|West Finley|PA|WASHINGTON|Low Income Area
16159|West Middlesex|PA|MERCER|HPSA
17886|West Milton|PA|UNION|Low Income Area
15089|West Newton|PA|WESTMORELAND|Low Income Area/HPSA
16443|West Springfield|PA|ERIE|Low Income Area
16061|West Sunbury|PA|BUTLER|Low Income Area/HPSA
16950|Westfield|PA|TIOGA|Low Income Area/HPSA
16692|Westover|PA|CLEARFIELD|Low Income Area/HPSA
17778|Westport|PA|CLINTON|Low Income Area/HPSA
15490|White|PA|FAYETTE|Low Income Area
18661|White Haven|PA|LUZERNE|Low Income Area
18701|Wilkes Barre|PA|LUZERNE|Low Income Area
